E_n,ϵ_2_by_K,N
303.8022830574796,2.1,40.0
339.801518868123,2.1,40.0
377.8008688508336,2.1,40.0
417.8003113602342,2.1,40.0
459.799829644302,2.1,40.0
503.7994105753149,2.1,40.0
549.7990437487256,2.1,40.0
597.7987208324921,2.1,40.0
647.79843510915,2.1,40.0
699.7981810760982,2.1,40.0
753.7979560218829,2.1,40.0
809.7977544699338,2.1,40.0
867.7977115594875,2.1,40.0
927.7976467120195,2.1,40.0
989.8050603331479,2.1,40.0
1053.8084076833557,2.1,40.0
1120.0605667242512,2.1,40.0
1188.127033976931,2.1,40.0
1262.3895996577694,2.1,40.0
1334.9753749241902,2.1,40.0
1442.7231396574527,2.1,40.0
1521.4475410918026,2.1,40.0
-5.009731387913067,2.2,40.0
-4.931833763339469,2.2,40.0
0.7443116632308513,2.2,40.0
3.7968182623608255,2.2,40.0
9.772155894282651,2.2,40.0
17.69686290545519,2.2,40.0
27.65981875687623,2.2,40.0
39.63773698872934,2.2,40.0
53.6236357492444,2.2,40.0
69.61410869893625,2.2,40.0
87.60738081670675,2.2,40.0
107.60245778630176,2.2,40.0
129.5987491215641,2.2,40.0
153.59588683345976,2.2,40.0
179.59363216068394,2.2,40.0
207.59182481305857,2.2,40.0
237.59035399263703,2.2,40.0
269.5891411530395,2.2,40.0
303.5881293699606,2.2,40.0
339.5872765804103,2.2,40.0
377.5865511631013,2.2,40.0
417.58592897820967,2.2,40.0
459.5853913411374,2.2,40.0
503.5849236083162,2.2,40.0
549.5845141729939,2.2,40.0
597.5841537395453,2.2,40.0
647.583834827594,2.2,40.0
699.5835512849266,2.2,40.0
753.5833012026523,2.2,40.0
809.5830771087842,2.2,40.0
867.5830933792936,2.2,40.0
927.5830536548705,2.2,40.0
989.5936764377335,2.2,40.0
1053.5980879625195,2.2,40.0
1119.9230560401784,2.2,40.0
1188.0021323266735,2.2,40.0
1262.9680372587025,2.2,40.0
1335.6120549907623,2.2,40.0
1445.9443200879082,2.2,40.0
1524.7985440384066,2.2,40.0
-5.446815585727888,2.3,40.0
-5.3816842084513885,2.3,40.0
0.6292982994465008,2.3,40.0
3.582111203023395,2.3,40.0
9.570031430453579,2.3,40.0
17.484822760579767,2.3,40.0
27.443770114875985,2.3,40.0
39.41924586731493,2.3,40.0
53.40357360608213,2.3,40.0
69.39297881364699,2.3,40.0
87.38549358380068,2.3,40.0
107.3800145584625,2.3,40.0
129.37588600658788,2.3,40.0
153.37269903551703,2.3,40.0
179.37018821943298,2.3,40.0
207.36817530014685,2.3,40.0
237.36653702224865,2.3,40.0
269.36518598645955,2.3,40.0
303.3640588396622,2.3,40.0
339.3631087604789,2.3,40.0
377.36230054541994,2.3,40.0
417.361607316731,2.3,40.0
459.3610082684522,2.3,40.0
503.36048709299183,2.3,40.0
549.360030863942,2.3,40.0
597.3596292276884,2.3,40.0
647.3592738776525,2.3,40.0
699.3589579358379,2.3,40.0
753.3586810807499,2.3,40.0
809.3584326668572,2.3,40.0
867.3585447327911,2.3,40.0
927.3585441729127,2.3,40.0
989.3734794574716,2.3,40.0
1053.3792072977544,2.3,40.0
1119.7922258622268,2.3,40.0
1187.8854164123632,2.3,40.0
1263.6172077763704,2.3,40.0
1336.322018363693,2.3,40.0
1449.2598194515667,2.3,40.0
1528.244447982485,2.3,40.0
-5.905517796804419,2.4,40.0
-5.851116694285009,2.4,40.0
0.5070462137423757,2.4,40.0
3.356633807135429,2.4,40.0
9.36059562268277,2.4,40.0
17.26399718977892,2.4,40.0
27.21856971145253,2.4,40.0
39.191370648870446,2.4,40.0
53.1739791828942,2.4,40.0
69.16221596112607,2.4,40.0
87.1539018864112,2.4,40.0
107.14781430403073,2.4,40.0
129.14322611734465,2.4,40.0
153.1396836920501,2.4,40.0
179.13689243294556,2.4,40.0
207.13465442346717,2.4,40.0
237.1328327770874,2.4,40.0
269.1313304064409,2.4,40.0
303.1300769223608,2.4,40.0
339.1290202951379,2.4,40.0
377.1281214000286,2.4,40.0
417.12735036198916,2.4,40.0
459.1266840525992,2.4,40.0
503.12610434238894,2.4,40.0
549.1255968603011,2.4,40.0
597.125150094038,2.4,40.0
647.1247548514584,2.4,40.0
699.1244034372812,2.4,40.0
753.1240983472798,2.4,40.0
809.123823905543,2.4,40.0
867.1240835519751,2.4,40.0
927.1241405736463,2.4,40.0
989.1447815334707,2.4,40.0
1053.1521183644854,2.4,40.0
1119.6703648671148,2.4,40.0
1187.7792395312092,2.4,40.0
1264.3389287282068,2.4,40.0
1337.1070061538353,2.4,40.0
1452.6652399454294,2.4,40.0
1531.780801993848,2.4,40.0
-6.385611242204159,2.5,40.0
-6.340214434972676,2.5,40.0
0.3769306160299868,2.5,40.0
3.120153482562177,2.5,40.0
9.144144647858905,2.5,40.0
17.034461091624287,2.5,40.0
26.984273473333246,2.5,40.0
38.95415113553323,2.5,40.0
52.934882554441764,2.5,40.0
68.92184370060495,2.5,40.0
86.91262468649852,2.5,40.0
106.90587261409327,2.5,40.0
128.90078249827323,2.5,40.0
152.89685187631912,2.5,40.0
178.8937543175845,2.5,40.0
206.89127044840032,2.5,40.0
236.8892485023673,2.5,40.0
268.8875808154494,2.5,40.0
302.88618931638047,2.5,40.0
338.885016288413,2.5,40.0
376.8840183248237,2.5,40.0
416.88316227732815,2.5,40.0
458.88242248108236,2.5,40.0
502.88177881678104,2.5,40.0
548.8812153359298,2.5,40.0
596.8807192601789,2.5,40.0
646.8802804614091,2.5,40.0
698.8798903125739,2.5,40.0
752.8795560030986,2.5,40.0
808.8792539625155,2.5,40.0
866.8797329610346,2.5,40.0
926.8798712848824,2.5,40.0
988.9079535661781,2.5,40.0
1052.9172356588213,2.5,40.0
1119.5598633789762,2.5,40.0
1187.6860505111197,2.5,40.0
1265.1346443080859,2.5,40.0
1337.9683785551445,2.5,40.0
1456.1563915009847,2.5,40.0
1535.403374650455,2.5,40.0
-6.886899810654571,2.6,40.0
-6.849048207915352,2.6,40.0
0.23830849732950288,2.6,40.0
2.8724260595524758,2.6,40.0
8.921005570848267,2.6,40.0
16.79629125375765,2.6,40.0
26.74094015660191,2.6,40.0
38.70762894096486,2.6,40.0
52.686315125912536,2.6,40.0
68.67188661701991,2.6,40.0
86.6616817643261,2.6,40.0
106.65420574912591,2.6,40.0
128.64856875212226,2.6,40.0
152.64421513459894,2.6,40.0
178.640783795706,2.6,40.0
206.63803199265325,2.6,40.0
236.63579175196563,2.6,40.0
268.63394388860445,2.6,40.0
302.6324019626453,2.6,40.0
338.6311020615878,2.6,40.0
376.62999611338586,2.6,40.0
416.629047403264,2.6,40.0
458.62822750257664,2.6,40.0
502.62751412368215,2.6,40.0
548.6268895998917,2.6,40.0
596.6263397722794,2.6,40.0
646.6258535429358,2.6,40.0
698.6254212038066,2.6,40.0
752.6250574367796,2.6,40.0
808.6247264482678,2.6,40.0
866.6255225119519,2.6,40.0
926.6257722092209,2.6,40.0
988.6634311625114,2.6,40.0
1052.6750411894889,2.6,40.0
1119.463192210272,2.6,40.0
1187.608372525547,2.6,40.0
1266.00544186289,2.6,40.0
1338.9071328156192,2.6,40.0
1459.7292896341248,2.6,40.0
1539.1081496747522,2.6,40.0
-7.409214766077196,2.7,40.0
-7.377677828000972,2.7,40.0
0.09051492814139284,2.7,40.0
2.613196752534427,2.7,40.0
8.691537566970652,2.7,40.0
16.549565926705615,2.7,40.0
26.488631438548207,2.7,40.0
38.45184750690729,2.7,40.0
52.428309640916446,2.7,40.0
68.41237032487078,2.7,40.0
86.40109372047883,2.7,40.0
106.39283064011524,2.7,40.0
128.38659904060663,2.7,40.0
152.38178548658058,2.7,40.0
178.37799119591506,2.7,40.0
206.37494802642576,2.7,40.0
236.37247038853562,2.7,40.0
268.37042657375474,2.7,40.0
302.3687210447324,2.7,40.0
338.36728315323865,2.7,40.0
376.3660597550089,2.7,40.0
416.3650102575069,2.7,40.0
458.3641032269443,2.7,40.0
502.3633140178624,2.7,40.0
548.3626230965624,2.7,40.0
596.3620148012592,2.7,40.0
646.3614770584051,2.7,40.0
698.3609988772388,2.7,40.0
752.360606525371,2.7,40.0
808.3602455687193,2.7,40.0
866.3614896194869,2.7,40.0
926.3618882795491,2.7,40.0
988.4117203031232,2.7,40.0
1052.4260898298319,2.7,40.0
1119.3828800128692,2.7,40.0
1187.5487804649933,2.7,40.0
1266.9520716401528,2.7,40.0
1339.923924597714,2.7,40.0
1463.3801513459357,2.7,40.0
1542.8913199595656,2.7,40.0
-7.952411469627916,2.8,40.0
-7.926153517174889,2.8,40.0
-0.06714012264408975,2.8,40.0
2.3422011400865026,2.8,40.0
8.456132566178553,2.8,40.0
16.294364329955293,2.8,40.0
26.22741202486783,2.8,40.0
38.186852120414926,2.8,40.0
52.160900190033736,2.8,40.0
68.14332147233996,2.8,40.0
86.1308819780181,2.8,40.0
106.12176488975896,2.8,40.0
128.11488808511,2.8,40.0
152.10957542580076,2.8,40.0
178.10538725333635,2.8,40.0
206.10202787258896,2.8,40.0
236.09929258362553,2.8,40.0
268.0970360915624,2.8,40.0
302.0951529889318,2.8,40.0
338.09356531927983,2.8,40.0
376.0922144347308,2.8,40.0
416.0910555349839,2.8,40.0
458.090053925255,2.8,40.0
502.0891824013673,2.8,40.0
548.0884194058018,2.8,40.0
596.0877476430428,2.8,40.0
646.0871541025808,2.8,40.0
698.0866262306607,2.8,40.0
752.0862077628694,2.8,40.0
808.0858162790793,2.8,40.0
866.0876812071513,2.8,40.0
926.0882752247516,2.8,40.0
988.1534025705429,2.8,40.0
1052.1710141778865,2.8,40.0
1119.3214896948741,2.8,40.0
1187.5098773954423,2.8,40.0
1267.9749690041306,2.8,40.0
1341.0190918315702,2.8,40.0
1467.1053895381708,2.8,40.0
1546.749280412661,2.8,40.0
-8.516366274020863,2.9,40.0
-8.494517159924794,2.9,40.0
-0.2353740962089006,2.9,40.0
2.059166161156771,2.9,40.0
8.21521511748433,2.9,40.0
16.030766087171443,2.9,40.0
25.957349774961592,2.9,40.0
37.912689931683175,2.9,40.0
51.88412221995529,2.9,40.0
67.8647677456872,2.9,40.0
85.85106878478351,2.9,40.0
105.84102677374648,2.9,40.0
127.83345116743543,2.9,40.0
151.82759792010052,2.9,40.0
177.8229831099065,2.9,40.0
205.81928120687536,2.9,40.0
235.8162668178071,2.9,40.0
267.8137799355898,2.9,40.0
301.81170446430735,2.9,40.0
337.8099545330053,2.9,40.0
375.8084655333662,2.9,40.0
415.80718810786254,2.9,40.0
457.8060840298116,2.9,40.0
501.80512332354084,2.9,40.0
547.8042822431937,2.9,40.0
595.8035417189104,2.9,40.0
645.8028879101241,2.9,40.0
697.8023063032978,2.9,40.0
751.8018664219527,2.9,40.0
807.8014444747499,2.9,40.0
865.8041555725198,2.9,40.0
925.8050015513184,2.9,40.0
987.8891397764304,2.9,40.0
1051.9105287721159,2.9,40.0
1119.2815944602671,2.9,40.0
1187.4942706427978,2.9,40.0
1269.0742783808655,2.9,40.0
1342.1926802415442,2.9,40.0
1470.901606336883,2.9,40.0
1550.678619976946,2.9,40.0
-9.100973675068536,3.0,40.0
-9.082803440832308,3.0,40.0
-0.4149329767224259,3.0,40.0
1.7638111278055195,3.0,40.0
7.969241250538257,3.0,40.0
15.758850588451942,3.0,40.0
25.678515848457288,3.0,40.0
37.62940997236248,3.0,40.0
51.598012543261554,3.0,40.0
67.57673787393381,3.0,40.0
85.56167721584609,3.0,40.0
105.55063524212639,3.0,40.0
127.54230413060719,3.0,40.0
151.53586641211643,3.0,40.0
177.53079031468528,3.0,40.0
205.52671805808322,3.0,40.0
235.52340188081362,3.0,40.0
267.52066587239597,3.0,40.0
301.51838238276554,3.0,40.0
337.5164569851393,3.0,40.0
375.51481862754144,3.0,40.0
415.5134130255785,3.0,40.0
457.5121981341757,3.0,40.0
501.51114098105467,3.0,40.0
547.5102154604027,3.0,40.0
595.5094005760116,3.0,40.0
645.5086818657616,3.0,40.0
697.5080422889799,3.0,40.0
751.5075887551476,3.0,40.0
807.5071372256378,3.0,40.0
865.510984476193,3.0,40.0
925.5121507422406,3.0,40.0
987.6196778289254,3.0,40.0
1051.64543351479,3.0,40.0
1119.265754009709,3.0,40.0
1187.5045480321216,3.0,40.0
1270.2498782634502,3.0,40.0
1343.4444698140846,3.0,40.0
1474.7655856526537,3.0,40.0
1554.6761131187711,3.0,40.0
-9.706143757109825,3.1,40.0
-9.691040864699273,3.1,40.0
-0.6065909817923139,3.1,40.0
1.4558487560205382,3.1,40.0
7.718696100479709,3.1,40.0
15.478696278753413,3.1,40.0
25.39098487647606,3.1,40.0
37.33706317420607,3.1,40.0
51.3026093488926,3.1,40.0
67.27926163385466,3.1,40.0
85.26273117612428,3.1,40.0
105.25060992076352,3.1,40.0
127.24146337972527,3.1,40.0
151.2343948198034,3.1,40.0
177.22882082418752,3.1,40.0
205.22434880829448,3.1,40.0
235.22070687168593,3.1,40.0
267.2177019416365,3.1,40.0
301.2151938991228,3.1,40.0
337.2130790838862,3.1,40.0
375.21127948973196,3.1,40.0
415.2097355148625,3.1,40.0
457.2084009932044,3.1,40.0
501.2072397179458,3.1,40.0
547.2062230456843,3.1,40.0
595.2053278880782,3.1,40.0
645.2045395178778,3.1,40.0
697.2038375534496,3.1,40.0
751.2033822422108,3.1,40.0
807.202903060789,3.1,40.0
865.2082554539464,3.1,40.0
925.209823669652,3.1,40.0
987.3458496894639,3.1,40.0
1051.3766161643655,3.1,40.0
1119.2764914051513,3.1,40.0
1187.5432547826729,3.1,40.0
1271.5014066845852,3.1,40.0
1344.7740015685952,3.1,40.0
1478.6942852471445,3.1,40.0
1558.7387110202787,3.1,40.0
-10.331799938507599,3.2,40.0
-10.319252663003462,3.2,40.0
-0.8111485795785285,3.2,40.0
1.1349862165708373,3.2,40.0
7.464090068746303,3.2,40.0
15.190379873063845,3.2,40.0
25.094835161582452,3.2,40.0
37.035702387848175,3.2,40.0
50.99795221336951,3.2,40.0
66.97236985529457,3.2,40.0
84.95425540316809,3.2,40.0
104.94097111289149,3.2,40.0
126.93094588287605,3.2,40.0
150.92319753699238,3.2,40.0
176.91708700273776,3.2,40.0
204.91218419310715,3.2,40.0
234.90819119892916,3.2,40.0
266.90489645617293,3.2,40.0
300.9021464111877,3.2,40.0
336.89982745498565,3.2,40.0
374.89785408830477,3.2,40.0
414.8961609797721,3.2,40.0
456.89469752309327,3.2,40.0
500.89342402566757,3.2,40.0
546.8923091245998,3.2,40.0
594.8913274564169,3.2,40.0
644.8904645964802,3.2,40.0
696.8896956568483,3.2,40.0
750.8892558910626,3.2,40.0
806.8887523107433,3.2,40.0
864.8960743460284,3.2,40.0
924.8981412120127,3.2,40.0
987.0685772823246,3.2,40.0
1051.1050537725775,3.2,40.0
1119.316271050883,3.2,40.0
1187.6128715167358,3.2,40.0
1272.8282866420834,3.2,40.0
1346.180604088801,3.2,40.0
1482.6848285239996,3.2,40.0
1562.8635326631313,3.2,40.0
-10.97787700524182,3.3,40.0
-10.967457592728643,3.3,40.0
-1.0294286502309333,3.3,40.0
0.800926207529038,3.3,40.0
7.205953323504778,3.3,40.0
14.893975500538238,3.3,40.0
24.790148910790236,3.3,40.0
36.72538240145333,3.3,40.0
50.684082112834204,3.3,40.0
66.65609442682728,3.3,40.0
84.63627547012463,3.3,40.0
104.62173980076486,3.3,40.0
126.6107691721021,3.3,40.0
150.60228943398482,3.3,40.0
176.5956016228476,3.3,40.0
204.59023530188188,3.3,40.0
234.58586458067964,3.3,40.0
266.58225800218645,3.3,40.0
300.57924755983623,3.3,40.0
336.57670894177073,3.3,40.0
374.5745485875584,3.3,40.0
414.57269500172436,3.3,40.0
456.57109280143015,3.3,40.0
500.5696985431534,3.3,40.0
546.568477961031,3.3,40.0
594.567403211277,3.3,40.0
644.5664610366506,3.3,40.0
696.5656203826485,3.3,40.0
750.5652206000983,3.3,40.0
806.5646975154026,3.3,40.0
864.5745680313539,3.3,40.0
924.5772470604634,3.3,40.0
986.7888722396372,3.3,40.0
1050.831812961059,3.3,40.0
1119.3874781833274,3.3,40.0
1187.7157937848974,3.3,40.0
1274.2297510425717,3.3,40.0
1347.6634193668926,3.3,40.0
1486.73449621759,3.3,40.0
1567.047855949776,3.3,40.0
-11.64431941073362,3.4,40.0
-11.635670635107271,3.4,40.0
-1.262270680850527,3.4,40.0
0.4533680491284038,3.4,40.0
6.944828505289028,3.4,40.0
14.589553781615464,3.4,40.0
24.477012506438598,3.4,40.0
36.406159958906265,3.4,40.0
50.36104143598798,3.4,40.0
66.3304683017788,3.4,40.0
84.3088177888898,3.4,40.0
104.29293764741647,3.4,40.0
126.2809513444333,3.4,40.0
150.27168585818416,3.4,40.0
176.26437786561715,3.4,40.0
204.2585135780062,3.4,40.0
234.25373704488177,3.4,40.0
266.24979543930124,3.4,40.0
300.24650522910224,3.4,40.0
336.2437306052302,3.4,40.0
374.24136934777357,3.4,40.0
414.2393433395322,3.4,40.0
456.2375920672696,3.4,40.0
500.2360680569079,3.4,40.0
546.2347339585731,3.4,40.0
594.2335592137072,3.4,40.0
644.2325330088272,3.4,40.0
696.2316157744843,3.4,40.0
750.2312895900662,3.4,40.0
806.2307539054895,3.4,40.0
864.2438873475593,3.4,40.0
924.2473106922528,3.4,40.0
986.5078353889618,3.4,40.0
1050.5580489556926,3.4,40.0
1119.4924001943948,3.4,40.0
1187.8543134458967,3.4,40.0
1275.7048668064642,3.4,40.0
1349.2214276035731,3.4,40.0
1490.8407181151003,3.4,40.0
1571.2891089739533,3.4,40.0
-12.331079815499095,3.5,40.0
-12.323903602665265,3.5,40.0
-1.5105229847850978,3.5,40.0
0.09200880016880397,3.5,40.0
6.681261600510467,3.5,40.0
14.27718084405696,3.5,40.0
24.155516820189764,3.5,40.0
36.078093777132864,3.5,40.0
50.02887399801837,3.5,40.0
65.99552550463339,3.5,40.0
83.97190961346239,3.5,40.0
103.95458699852496,3.5,40.0
125.94151106298332,3.5,40.0
149.93140263476727,3.5,40.0
175.92342932116188,3.5,40.0
203.91703081917416,3.5,40.0
233.9118189294779,3.5,40.0
265.90751790071494,3.5,40.0
299.90392754626714,3.5,40.0
335.9008997240758,3.5,40.0
373.89832292526125,3.5,40.0
413.89611192944267,3.5,40.0
455.8942007212281,3.5,40.0
499.8925375011263,3.5,40.0
545.8910816624394,3.5,40.0
593.8897996580547,3.5,40.0
643.8886849574993,3.5,40.0
695.8876861826172,3.5,40.0
749.8874789139749,3.5,40.0
805.8869399658108,3.5,40.0
863.9042101706281,3.5,40.0
923.9085304821978,3.5,40.0
986.2266549191668,3.5,40.0
1050.2850033240097,3.5,40.0
1119.6332100421541,3.5,40.0
1188.0306021687716,3.5,40.0
1277.2525578520888,3.5,40.0
1350.8534706916903,3.5,40.0
1495.0010649157377,3.5,40.0
1575.5848615237294,3.5,40.0
-13.03811783902897,3.6,40.0
-13.03216566331072,3.6,40.0
-1.7750330694233991,3.6,40.0
-0.2834556066107652,3.6,40.0
6.415791077468599,3.6,40.0
13.956917285835212,3.6,40.0
23.825757575826252,3.6,40.0
35.74124456204759,3.6,40.0
49.68762505561932,3.6,40.0
65.651301137846,3.6,40.0
83.62557904350601,3.6,40.0
103.60671088439865,3.6,40.0
125.59246755811293,3.6,40.0
149.58145606739845,3.6,40.0
175.572769989066,3.6,40.0
203.56579917768372,3.6,40.0
233.56012088260766,3.6,40.0
265.5554347933366,3.6,40.0
299.5515228819597,3.6,40.0
335.54822379481055,3.6,40.0
373.54541607241754,3.6,40.0
413.5430068851801,3.6,40.0
455.5409243256117,3.6,40.0
499.5391119578569,3.6,40.0
545.5375257620527,3.6,40.0
593.5361288752913,3.6,40.0
643.5349216501533,3.6,40.0
695.5338363220022,3.6,40.0
749.533808053546,3.6,40.0
805.5332780884901,3.6,40.0
863.5557446202939,3.6,40.0
923.5611369159724,3.6,40.0
985.9466031922931,3.6,40.0
1050.0140003908436,3.6,40.0
1119.8119519307695,3.6,40.0
1188.2466972519615,3.6,40.0
1278.871626746399,3.6,40.0
1352.5582741880278,3.6,40.0
1499.2132403045457,3.6,40.0
1579.932816877138,3.6,40.0
-13.765398997064256,3.7,40.0
-13.760463790184577,3.7,40.0
-2.0566364360990175,3.7,40.0
-0.6733292147695025,3.7,40.0
6.14893553939007,3.7,40.0
13.628817094787124,3.7,40.0
23.487835766922178,3.7,40.0
35.39567502252065,3.7,40.0
49.33734132322613,3.7,40.0
65.29783138908373,3.7,40.0
83.26985502813407,3.7,40.0
103.2493330220821,3.7,40.0
125.2338406286669,3.7,40.0
149.22186293898636,3.7,40.0
175.21241427886486,3.7,40.0
203.2048311607535,3.7,40.0
233.19865386282189,3.7,40.0
265.19355579793455,3.7,40.0
299.1892998502581,3.7,40.0
335.1857105318058,3.7,40.0
373.1826557377831,3.7,40.0
413.18003449799494,3.7,40.0
455.177768604591,3.7,40.0
499.1757966572238,3.7,40.0
545.1740710944996,3.7,40.0
593.172551337414,3.7,40.0
643.1712482386077,3.7,40.0
695.170071344247,3.7,40.0
749.1703006106329,3.7,40.0
805.1697953240991,3.7,40.0
863.198732349876,3.7,40.0
923.2053958619407,3.7,40.0
985.6690322031343,3.7,40.0
1049.7464423392184,3.7,40.0
1120.0305293717802,3.7,40.0
1188.5044898812716,3.7,40.0
1280.5607748732425,3.7,40.0
1354.3344676457,3.7,40.0
1503.4750732968155,3.7,40.0
1584.330803931804,3.7,40.0
-14.512893799301825,3.8,40.0
-14.508803145700094,3.8,40.0
-2.356144267079893,3.8,40.0
-1.0779148866398511,3.8,40.0
5.881180321851668,3.8,40.0
13.292926536854557,3.8,40.0
23.141858135803496,3.8,40.0
35.041449881634854,3.8,40.0
48.97807099060608,3.8,40.0
64.93515353891858,3.8,40.0
82.90476736992879,3.8,40.0
102.88247781758899,3.8,40.0
124.86565064328337,3.8,40.0
148.85264051248703,3.8,40.0
174.8423770105542,3.8,40.0
202.83413963085636,3.8,40.0
232.82742913930863,3.8,40.0
264.8218908692922,3.8,40.0
298.81726730880223,3.8,40.0
334.81336786737904,3.8,40.0
372.8100490661092,3.8,40.0
412.8072012367167,3.8,40.0
454.8047394444331,3.8,40.0
498.80259697772584,3.8,40.0
544.8007226491167,3.8,40.0
592.7990716631854,3.8,40.0
642.7976703351633,3.8,40.0
694.7963969260121,3.8,40.0
748.7969851016572,3.8,40.0
804.7965242381147,3.8,40.0
862.8334518717821,3.8,40.0
922.8416118514864,3.8,40.0
985.3953677230804,3.8,40.0
1049.4838030360165,3.8,40.0
1120.2906956729503,3.8,40.0
1188.805715878795,3.8,40.0
1282.3186210263561,3.8,40.0
1356.1806032381685,3.8,40.0
1507.7845108917388,3.8,40.0
1588.7767696949586,3.8,40.0
-15.280576984940001,3.9,40.0
-15.27718740772296,3.9,40.0
-2.674330615635794,3.9,40.0
-1.4975131466386387,3.9,40.0
5.612963624930158,3.9,40.0
12.949283026484478,3.9,40.0
22.787937720484592,3.9,40.0
34.67863588437234,3.9,40.0
48.60986374196912,3.9,40.0
64.56330596899971,3.9,40.0
82.530346729207,3.9,40.0
102.50617036827374,3.9,40.0
124.48791854178383,3.9,40.0
148.47380653175517,3.9,40.0
174.462673415132,3.9,40.0
202.45373780607562,3.9,40.0
232.44645829213215,3.9,40.0
264.44045023637295,3.9,40.0
298.4354343589092,3.9,40.0
334.4312039518806,3.9,40.0
372.4276033984285,3.9,40.0
412.4245137478158,3.9,40.0
454.42184289381953,3.9,40.0
498.4195184466407,3.9,40.0
544.417485573519,3.9,40.0
592.4156946255852,3.9,40.0
642.4141941063243,3.9,40.0
694.4128193767551,3.9,40.0
748.4138958625196,3.9,40.0
804.4135038793902,3.9,40.0
862.4602218630166,3.9,40.0
922.4701313115218,3.9,40.0
985.1271021991582,3.9,40.0
1049.227620654098,3.9,40.0
1120.5940468407505,3.9,40.0
1189.1519489302325,3.9,40.0
1284.1437183829862,3.9,40.0
1358.0951726549772,3.9,40.0
1512.1396110600815,3.9,40.0
1593.2687721485497,3.9,40.0
-16.068426876022837,4.0,40.0
-16.065619045257577,4.0,40.0
-3.0119198383404413,4.0,40.0
-1.932421035778825,4.0,40.0
5.344662895762472,4.0,40.0
12.597913994266701,4.0,40.0
22.426194476419113,4.0,40.0
34.30730180072088,4.0,40.0
48.23277077678975,4.0,40.0
64.1823281707256,4.0,40.0
82.14662462854724,4.0,40.0
102.12043646534025,4.0,40.0
124.10066583664371,4.0,40.0
148.08537922244534,4.0,40.0
174.0733191351717,4.0,40.0
202.06363926048115,4.0,40.0
232.05575321248622,4.0,40.0
264.0492444024967,4.0,40.0
298.0438103456976,4.0,40.0
334.0392271537804,4.0,40.0
372.03532627213644,4.0,40.0
412.03197885547263,4.0,40.0
454.02908516427055,4.0,40.0
498.02656674056686,4.0,40.0
544.0243651814359,4.0,40.0
592.0224251613848,4.0,40.0
642.0208263871763,4.0,40.0
694.0193457690204,4.0,40.0
748.0210740705172,4.0,40.0
804.0207808662717,4.0,40.0
862.0794043887604,4.0,40.0
922.0913456874462,4.0,40.0
984.865786511612,4.0,40.0
1048.9794891931585,4.0,40.0
1120.9420168292172,4.0,40.0
1189.544596220282,4.0,40.0
1286.0345698548642,4.0,40.0
1360.0766222892976,4.0,40.0
1516.5385360797663,4.0,40.0
1597.8049734949618,4.0,40.0
-16.87642483104035,4.1,40.0
